venda_id,data,cliente_id,produto_id,quantidade,valor_total,custo_total,lucro,forma_pagamento,canal_venda
758,2025-09-28,205,9,3,38.7,25.14,13.56,Dinheiro,Marketplace
759,2026-02-03,266,7,1,5.6,4.48,1.12,Crédito,Loja Física
760,2026-01-24,287,10,4,12.8,9.6,3.2,Pix,App
761,2026-04-02,116,9,3,38.7,25.14,13.56,Débito,Marketplace
762,2026-05-02,295,13,1,14.9,10.43,4.47,Pix,Delivery
763,2025-12-19,55,17,6,101.4,60.84,40.56,Crédito,App
764,2025-12-02,263,4,4,75.6,52.92,22.68,Pix,Marketplace
765,2025-12-11,248,19,2,13.0,8.46,4.54,Pix,Marketplace
766,2026-02-27,15,15,3,12.6,9.06,3.54,Crédito,App
767,2025-09-23,113,13,2,29.8,20.86,8.94,Pix,Marketplace
768,2025-12-05,275,17,1,16.9,10.14,6.76,Pix,Delivery
769,2025-11-18,205,3,4,20.8,17.04,3.76,Crédito,Delivery
770,2026-01-05,182,11,1,4.5,3.06,1.44,Pix,Delivery
771,2026-03-16,98,22,4,171.6,128.68,42.92,Débito,Delivery
772,2026-03-13,136,8,2,19.0,13.68,5.32,Débito,Delivery
773,2026-04-07,183,8,1,9.5,6.84,2.66,Crédito,Loja Física
774,2026-04-29,253,3,3,15.6,12.78,2.82,Crédito,Loja Física
775,2026-04-11,191,16,3,56.7,41.4,15.3,Pix,Marketplace
776,2026-04-23,295,29,2,13.8,8.98,4.82,Dinheiro,Delivery
777,2026-03-20,262,30,3,26.7,18.69,8.01,Dinheiro,Delivery
778,2026-03-17,66,19,1,6.5,4.23,2.27,Dinheiro,Marketplace
779,2026-05-04,17,18,3,53.7,33.3,20.4,Pix,Marketplace
780,2026-04-14,90,22,3,128.7,96.51,32.19,Crédito,Marketplace
781,2025-11-25,5,23,1,24.9,17.93,6.97,Débito,Marketplace
782,2026-02-01,167,4,2,37.8,26.46,11.34,Pix,Delivery
783,2026-01-24,122,9,2,25.8,16.76,9.04,Dinheiro,App
784,2025-12-08,256,6,5,39.0,32.0,7.0,Débito,Marketplace
785,2026-03-04,191,25,3,56.7,40.83,15.87,Dinheiro,App
786,2025-12-30,293,6,2,15.6,12.8,2.8,Débito,Loja Física
787,2026-03-09,121,9,5,64.5,41.9,22.6,Dinheiro,Marketplace
788,2025-10-26,77,5,4,19.6,15.28,4.32,Crédito,Delivery
789,2025-12-22,69,16,6,113.4,82.8,30.6,Pix,Marketplace
790,2025-11-21,288,9,6,77.4,50.28,27.12,Crédito,Marketplace
791,2025-10-01,84,23,1,24.9,17.93,6.97,Débito,App
792,2026-01-05,50,27,3,37.5,25.5,12.0,Pix,App
793,2025-12-07,287,12,6,16.8,10.92,5.88,Pix,App
794,2025-09-11,63,14,3,25.5,17.07,8.43,Débito,Delivery
795,2026-03-24,182,10,3,9.6,7.2,2.4,Dinheiro,Marketplace
796,2026-04-21,196,3,3,15.6,12.78,2.82,Pix,Marketplace
797,2026-02-14,86,5,2,9.8,7.64,2.16,Dinheiro,Marketplace
798,2026-04-11,37,30,1,8.9,6.23,2.67,Débito,App
799,2025-11-03,163,11,4,18.0,12.24,5.76,Pix,Marketplace
800,2025-11-14,228,29,4,27.6,17.96,9.64,Dinheiro,Marketplace
801,2025-10-18,12,6,2,15.6,12.8,2.8,Débito,App
802,2026-05-04,41,24,1,22.9,16.03,6.87,Débito,Marketplace
803,2025-10-02,33,4,4,75.6,52.92,22.68,Crédito,Loja Física
804,2026-03-22,269,13,1,14.9,10.43,4.47,Crédito,App
805,2026-02-11,44,5,3,14.7,11.46,3.24,Pix,Delivery
806,2025-11-08,146,24,5,114.5,80.15,34.35,Débito,Delivery
807,2026-01-18,88,27,1,12.5,8.5,4.0,Crédito,App
808,2026-04-14,167,30,3,26.7,18.69,8.01,Dinheiro,App
809,2026-01-24,70,15,4,16.8,12.08,4.72,Débito,Marketplace
810,2026-02-14,289,24,3,68.7,48.09,20.61,Pix,App
811,2026-01-07,117,18,1,17.9,11.1,6.8,Dinheiro,App
812,2025-12-08,134,14,2,17.0,11.38,5.62,Pix,Loja Física
813,2025-09-06,70,17,3,50.7,30.42,20.28,Pix,Marketplace
814,2026-01-20,252,1,3,86.7,67.62,19.08,Pix,Loja Física
815,2026-03-21,150,14,5,42.5,28.45,14.05,Débito,Loja Física
816,2026-01-24,97,12,3,8.4,5.46,2.94,Dinheiro,Marketplace
817,2025-11-08,200,6,5,39.0,32.0,7.0,Débito,App
818,2025-09-26,123,14,5,42.5,28.45,14.05,Pix,App
819,2026-02-19,273,24,2,45.8,32.06,13.74,Dinheiro,Delivery
820,2026-04-12,94,3,1,5.2,4.26,0.94,Pix,Loja Física
821,2026-02-16,232,15,2,8.4,6.04,2.36,Dinheiro,Delivery
822,2025-11-27,78,1,1,28.9,22.54,6.36,Crédito,Delivery
823,2025-10-02,138,10,2,6.4,4.8,1.6,Dinheiro,Loja Física
824,2025-11-04,78,3,1,5.2,4.26,0.94,Dinheiro,Delivery
825,2025-12-02,160,14,5,42.5,28.45,14.05,Pix,Marketplace
826,2026-03-03,17,26,3,29.7,20.79,8.91,Crédito,Delivery
827,2025-09-20,201,9,1,12.9,8.38,4.52,Dinheiro,Delivery
828,2025-10-25,129,29,4,27.6,17.96,9.64,Crédito,Loja Física
829,2026-03-21,128,23,4,99.6,71.72,27.88,Dinheiro,Delivery
830,2026-03-13,102,2,4,35.6,26.72,8.88,Crédito,Delivery
831,2026-01-05,160,13,2,29.8,20.86,8.94,Débito,Loja Física
832,2026-03-15,282,30,5,44.5,31.15,13.35,Crédito,App
833,2026-01-07,153,21,1,16.9,13.18,3.72,Pix,Loja Física
834,2026-04-15,112,22,1,42.9,32.17,10.73,Débito,Marketplace
835,2025-11-28,86,1,4,115.6,90.16,25.44,Crédito,Marketplace
836,2026-03-27,5,8,1,9.5,6.84,2.66,Dinheiro,Delivery
837,2025-12-10,46,25,2,37.8,27.22,10.58,Débito,Marketplace
838,2025-09-29,174,22,1,42.9,32.17,10.73,Crédito,App
839,2026-02-18,275,5,1,4.9,3.82,1.08,Débito,Marketplace
840,2025-11-04,286,11,4,18.0,12.24,5.76,Dinheiro,Delivery
841,2025-09-11,194,23,3,74.7,53.79,20.91,Débito,App
842,2026-04-24,249,2,3,26.7,20.04,6.66,Pix,Marketplace
843,2025-10-24,96,19,5,32.5,21.15,11.35,Pix,App
844,2026-03-12,141,15,5,21.0,15.1,5.9,Débito,Loja Física
845,2026-01-19,231,5,2,9.8,7.64,2.16,Pix,App
846,2025-12-31,260,1,5,144.5,112.7,31.8,Débito,Loja Física
847,2026-02-11,187,28,4,55.6,42.24,13.36,Débito,App
848,2026-03-09,276,3,4,20.8,17.04,3.76,Débito,Marketplace
849,2026-03-21,79,18,5,89.5,55.5,34.0,Pix,App
850,2025-12-19,165,21,1,16.9,13.18,3.72,Crédito,Loja Física
851,2025-09-17,67,27,2,25.0,17.0,8.0,Crédito,Delivery
852,2025-10-03,99,16,1,18.9,13.8,5.1,Crédito,Marketplace
853,2026-02-21,270,16,4,75.6,55.2,20.4,Pix,Loja Física
854,2025-12-08,37,8,1,9.5,6.84,2.66,Débito,Marketplace
855,2026-05-01,41,29,3,20.7,13.47,7.23,Crédito,App
856,2026-01-26,213,24,2,45.8,32.06,13.74,Crédito,App
857,2026-01-19,37,2,2,17.8,13.36,4.44,Crédito,Delivery
858,2026-01-16,52,4,1,18.9,13.23,5.67,Dinheiro,Delivery
859,2025-10-25,128,17,5,84.5,50.7,33.8,Débito,Marketplace
860,2026-03-16,296,4,3,56.7,39.69,17.01,Dinheiro,Marketplace
861,2026-04-20,86,4,1,18.9,13.23,5.67,Dinheiro,App
862,2026-02-21,274,6,4,31.2,25.6,5.6,Dinheiro,App
863,2026-04-25,282,11,2,9.0,6.12,2.88,Pix,Marketplace
864,2026-03-20,221,21,3,50.7,39.54,11.16,Débito,Delivery
865,2025-12-11,282,25,4,75.6,54.44,21.16,Pix,Marketplace
866,2025-12-29,1,13,1,14.9,10.43,4.47,Pix,Loja Física
867,2026-01-16,155,5,1,4.9,3.82,1.08,Pix,Delivery
868,2025-10-30,162,28,1,13.9,10.56,3.34,Pix,Delivery
869,2025-09-30,236,2,3,26.7,20.04,6.66,Débito,Delivery
870,2025-11-12,299,12,2,5.6,3.64,1.96,Débito,App
871,2026-04-01,48,10,3,9.6,7.2,2.4,Dinheiro,Delivery
872,2026-03-12,167,3,4,20.8,17.04,3.76,Débito,Marketplace
873,2026-04-05,296,29,1,6.9,4.49,2.41,Pix,Loja Física
874,2026-03-12,296,26,4,39.6,27.72,11.88,Crédito,Loja Física
875,2026-04-29,172,25,2,37.8,27.22,10.58,Dinheiro,Marketplace
876,2026-05-02,62,28,1,13.9,10.56,3.34,Crédito,Marketplace
877,2025-09-19,269,10,1,3.2,2.4,0.8,Pix,Delivery
878,2025-11-28,114,17,2,33.8,20.28,13.52,Crédito,Marketplace
879,2025-12-29,295,25,6,113.4,81.66,31.74,Crédito,Delivery
880,2025-12-25,202,10,2,6.4,4.8,1.6,Débito,App
881,2025-09-27,293,16,1,18.9,13.8,5.1,Dinheiro,App
882,2025-09-27,257,13,4,59.6,41.72,17.88,Débito,Delivery
883,2026-01-07,102,18,3,53.7,33.3,20.4,Dinheiro,Delivery
884,2026-01-27,269,20,1,3.2,2.18,1.02,Débito,Loja Física
885,2025-11-13,221,25,4,75.6,54.44,21.16,Crédito,Loja Física
886,2026-02-24,217,14,2,17.0,11.38,5.62,Pix,Delivery
887,2025-11-27,13,12,4,11.2,7.28,3.92,Débito,App
888,2026-02-10,227,27,4,50.0,34.0,16.0,Débito,Marketplace
889,2025-09-17,120,30,2,17.8,12.46,5.34,Pix,Delivery
890,2026-03-18,44,24,1,22.9,16.03,6.87,Crédito,Delivery
891,2026-02-11,76,30,2,17.8,12.46,5.34,Crédito,App
892,2026-03-02,57,26,3,29.7,20.79,8.91,Dinheiro,Marketplace
893,2025-09-11,108,11,5,22.5,15.3,7.2,Débito,Delivery
894,2026-01-23,133,17,4,67.6,40.56,27.04,Dinheiro,Delivery
895,2026-03-02,10,23,4,99.6,71.72,27.88,Crédito,App
896,2025-10-19,146,2,2,17.8,13.36,4.44,Pix,Loja Física
897,2026-01-03,5,21,1,16.9,13.18,3.72,Dinheiro,App
898,2026-02-22,185,28,1,13.9,10.56,3.34,Crédito,App
899,2026-04-16,198,29,1,6.9,4.49,2.41,Dinheiro,Loja Física
900,2026-04-25,249,11,3,13.5,9.18,4.32,Crédito,Delivery
901,2025-10-26,235,17,5,84.5,50.7,33.8,Crédito,Loja Física
902,2025-11-08,272,30,4,35.6,24.92,10.68,Pix,Marketplace
903,2025-12-15,81,24,1,22.9,16.03,6.87,Pix,App
904,2025-12-05,155,21,2,33.8,26.36,7.44,Pix,Loja Física
905,2026-02-13,199,9,1,12.9,8.38,4.52,Pix,Delivery
906,2025-10-14,202,11,2,9.0,6.12,2.88,Crédito,Marketplace
907,2026-01-17,117,22,3,128.7,96.51,32.19,Débito,Delivery
908,2025-12-24,169,10,5,16.0,12.0,4.0,Débito,Delivery
909,2026-02-20,298,5,4,19.6,15.28,4.32,Débito,Delivery
910,2025-11-24,269,23,2,49.8,35.86,13.94,Dinheiro,Delivery
911,2026-02-20,290,30,1,8.9,6.23,2.67,Pix,Loja Física
912,2026-01-26,61,18,1,17.9,11.1,6.8,Pix,Delivery
913,2026-03-11,164,1,4,115.6,90.16,25.44,Dinheiro,App
914,2025-12-28,141,24,2,45.8,32.06,13.74,Débito,Loja Física
915,2025-10-09,14,6,5,39.0,32.0,7.0,Pix,Delivery
916,2026-02-05,119,8,1,9.5,6.84,2.66,Pix,Loja Física
917,2026-03-01,245,25,2,37.8,27.22,10.58,Dinheiro,App
918,2025-10-23,199,28,4,55.6,42.24,13.36,Dinheiro,Delivery
919,2025-10-17,116,7,1,5.6,4.48,1.12,Dinheiro,Loja Física
920,2026-04-30,212,9,1,12.9,8.38,4.52,Débito,Delivery
921,2025-09-22,225,6,5,39.0,32.0,7.0,Dinheiro,App
922,2026-04-15,127,15,3,12.6,9.06,3.54,Dinheiro,Loja Física
923,2026-02-08,195,24,2,45.8,32.06,13.74,Dinheiro,Loja Física
924,2026-01-17,232,4,3,56.7,39.69,17.01,Crédito,Delivery
925,2026-01-16,203,18,1,17.9,11.1,6.8,Dinheiro,Loja Física
926,2025-10-24,226,10,4,12.8,9.6,3.2,Pix,App
927,2026-01-02,217,6,2,15.6,12.8,2.8,Crédito,Delivery
928,2026-01-02,232,27,1,12.5,8.5,4.0,Crédito,Delivery
929,2026-03-24,280,19,2,13.0,8.46,4.54,Dinheiro,Marketplace
930,2025-11-27,13,15,2,8.4,6.04,2.36,Dinheiro,Delivery
931,2026-04-19,47,15,2,8.4,6.04,2.36,Pix,Delivery
932,2026-03-08,64,24,1,22.9,16.03,6.87,Crédito,Marketplace
933,2026-02-15,44,12,4,11.2,7.28,3.92,Dinheiro,Delivery
934,2025-12-11,195,18,1,17.9,11.1,6.8,Débito,App
935,2026-01-28,77,28,1,13.9,10.56,3.34,Débito,Delivery
936,2026-03-21,27,23,4,99.6,71.72,27.88,Pix,App
937,2026-03-11,229,25,3,56.7,40.83,15.87,Débito,Loja Física
938,2026-04-24,104,5,1,4.9,3.82,1.08,Pix,Loja Física
939,2026-01-01,256,16,4,75.6,55.2,20.4,Crédito,Marketplace
940,2025-11-05,244,7,5,28.0,22.4,5.6,Dinheiro,Marketplace
941,2025-09-26,4,20,2,6.4,4.36,2.04,Pix,Delivery
942,2025-09-18,76,6,1,7.8,6.4,1.4,Pix,Loja Física
943,2025-10-13,17,28,5,69.5,52.8,16.7,Pix,App
944,2026-04-29,26,3,1,5.2,4.26,0.94,Dinheiro,Delivery
945,2025-10-17,146,22,5,214.5,160.85,53.65,Débito,Marketplace
946,2026-03-16,185,19,1,6.5,4.23,2.27,Crédito,App
947,2025-11-27,195,12,1,2.8,1.82,0.98,Dinheiro,Loja Física
948,2025-11-19,69,16,1,18.9,13.8,5.1,Pix,App
949,2026-01-18,269,14,1,8.5,5.69,2.81,Débito,Loja Física
950,2025-10-03,271,19,1,6.5,4.23,2.27,Dinheiro,App
951,2025-12-24,163,20,4,12.8,8.72,4.08,Pix,Delivery
952,2026-02-10,255,19,4,26.0,16.92,9.08,Dinheiro,Marketplace
953,2026-03-31,120,6,3,23.4,19.2,4.2,Débito,Loja Física
954,2025-10-06,239,1,1,28.9,22.54,6.36,Débito,Marketplace
955,2025-12-20,171,2,4,35.6,26.72,8.88,Débito,Loja Física
956,2026-02-16,145,7,2,11.2,8.96,2.24,Crédito,App
957,2025-11-21,282,17,4,67.6,40.56,27.04,Crédito,Loja Física
958,2026-02-28,175,11,3,13.5,9.18,4.32,Crédito,Delivery
959,2025-10-25,174,11,4,18.0,12.24,5.76,Dinheiro,Loja Física
960,2026-02-18,247,5,1,4.9,3.82,1.08,Dinheiro,App
961,2026-01-02,212,26,1,9.9,6.93,2.97,Pix,App
962,2026-01-26,10,18,1,17.9,11.1,6.8,Pix,App
963,2025-09-22,144,5,1,4.9,3.82,1.08,Pix,Marketplace
964,2026-02-13,85,18,4,71.6,44.4,27.2,Dinheiro,Delivery
965,2026-02-05,158,4,2,37.8,26.46,11.34,Crédito,App
966,2025-12-20,255,3,2,10.4,8.52,1.88,Pix,Marketplace
967,2026-04-06,111,10,3,9.6,7.2,2.4,Pix,Delivery
968,2025-10-04,20,12,2,5.6,3.64,1.96,Crédito,Marketplace
969,2026-01-13,248,1,4,115.6,90.16,25.44,Débito,Delivery
970,2025-12-02,248,30,6,53.4,37.38,16.02,Pix,App
971,2025-10-12,51,25,5,94.5,68.05,26.45,Débito,Delivery
972,2026-03-10,236,2,4,35.6,26.72,8.88,Crédito,Loja Física
973,2025-11-24,23,30,6,53.4,37.38,16.02,Crédito,App
974,2026-01-03,24,29,1,6.9,4.49,2.41,Pix,Loja Física
975,2026-01-31,160,25,1,18.9,13.61,5.29,Pix,Delivery
976,2025-10-25,142,10,5,16.0,12.0,4.0,Pix,Marketplace
977,2026-02-24,140,4,1,18.9,13.23,5.67,Débito,App
978,2025-10-05,287,1,5,144.5,112.7,31.8,Crédito,Delivery
979,2026-01-22,282,12,2,5.6,3.64,1.96,Pix,Delivery
980,2026-03-05,146,26,5,49.5,34.65,14.85,Débito,Delivery
981,2025-09-24,174,10,5,16.0,12.0,4.0,Dinheiro,Loja Física
982,2025-10-09,242,1,1,28.9,22.54,6.36,Crédito,Marketplace
983,2025-09-19,219,3,4,20.8,17.04,3.76,Débito,Marketplace
984,2026-02-10,160,12,2,5.6,3.64,1.96,Débito,Loja Física
985,2026-04-30,239,25,3,56.7,40.83,15.87,Débito,Loja Física
986,2026-04-02,240,26,1,9.9,6.93,2.97,Dinheiro,App
987,2026-02-28,239,21,3,50.7,39.54,11.16,Débito,Delivery
988,2025-10-12,133,28,3,41.7,31.68,10.02,Dinheiro,Delivery
989,2026-03-04,170,30,3,26.7,18.69,8.01,Dinheiro,Marketplace
990,2025-09-13,244,3,1,5.2,4.26,0.94,Pix,Marketplace
991,2026-01-02,88,28,2,27.8,21.12,6.68,Pix,Delivery
992,2026-01-14,208,4,1,18.9,13.23,5.67,Pix,Loja Física
993,2026-03-27,273,10,4,12.8,9.6,3.2,Dinheiro,Marketplace
994,2025-11-06,125,20,6,19.2,13.08,6.12,Débito,Marketplace
995,2025-12-13,175,3,2,10.4,8.52,1.88,Dinheiro,Marketplace
996,2026-01-29,176,26,4,39.6,27.72,11.88,Débito,Delivery
997,2026-02-22,40,22,4,171.6,128.68,42.92,Dinheiro,Loja Física
998,2026-02-04,238,20,2,6.4,4.36,2.04,Crédito,Marketplace
999,2025-10-21,208,10,1,3.2,2.4,0.8,Crédito,Marketplace
1000,2025-11-28,32,16,1,18.9,13.8,5.1,Débito,Delivery
1001,2026-04-21,1,19,1,6.5,4.23,2.27,Débito,Marketplace
1002,2026-01-20,200,10,4,12.8,9.6,3.2,Dinheiro,Delivery
1003,2025-10-28,163,22,3,128.7,96.51,32.19,Pix,Marketplace
1004,2026-03-08,177,30,1,8.9,6.23,2.67,Crédito,Marketplace
1005,2026-04-10,151,5,1,4.9,3.82,1.08,Pix,Loja Física
1006,2025-09-06,287,23,3,74.7,53.79,20.91,Crédito,App
1007,2026-04-15,121,1,3,86.7,67.62,19.08,Dinheiro,App
1008,2026-03-07,208,13,4,59.6,41.72,17.88,Dinheiro,Delivery
1009,2026-02-22,244,6,1,7.8,6.4,1.4,Débito,Marketplace
1010,2026-04-09,185,30,3,26.7,18.69,8.01,Débito,App
1011,2026-04-17,65,22,1,42.9,32.17,10.73,Crédito,Loja Física
1012,2026-02-18,74,1,3,86.7,67.62,19.08,Dinheiro,Delivery
1013,2025-09-27,213,5,4,19.6,15.28,4.32,Dinheiro,Delivery
1014,2025-12-31,218,17,6,101.4,60.84,40.56,Dinheiro,Marketplace
1015,2025-12-05,96,8,5,47.5,34.2,13.3,Crédito,Marketplace
1016,2026-04-10,122,24,3,68.7,48.09,20.61,Pix,Marketplace
1017,2026-05-01,296,18,2,35.8,22.2,13.6,Crédito,Loja Física
1018,2026-01-29,189,16,1,18.9,13.8,5.1,Dinheiro,Loja Física
1019,2025-10-12,270,24,3,68.7,48.09,20.61,Dinheiro,Loja Física
1020,2026-01-17,46,29,1,6.9,4.49,2.41,Dinheiro,Loja Física
1021,2026-02-28,277,21,4,67.6,52.72,14.88,Pix,Loja Física
1022,2026-04-25,274,11,1,4.5,3.06,1.44,Dinheiro,Marketplace
1023,2026-01-15,241,29,4,27.6,17.96,9.64,Pix,Marketplace
1024,2025-12-05,151,26,4,39.6,27.72,11.88,Débito,Loja Física
1025,2026-03-02,156,30,5,44.5,31.15,13.35,Pix,Loja Física
1026,2026-02-14,297,16,1,18.9,13.8,5.1,Crédito,App
1027,2026-04-01,14,24,2,45.8,32.06,13.74,Dinheiro,Loja Física
1028,2025-10-08,40,17,3,50.7,30.42,20.28,Pix,Delivery
1029,2026-02-10,141,9,2,25.8,16.76,9.04,Crédito,Loja Física
1030,2026-02-07,78,6,3,23.4,19.2,4.2,Pix,Delivery
1031,2025-11-11,121,26,5,49.5,34.65,14.85,Débito,Loja Física
1032,2025-12-02,75,3,6,31.2,25.56,5.64,Débito,Marketplace
1033,2026-03-17,197,14,2,17.0,11.38,5.62,Dinheiro,Delivery
1034,2025-10-29,177,19,1,6.5,4.23,2.27,Pix,Loja Física
1035,2025-09-19,238,6,4,31.2,25.6,5.6,Dinheiro,App
1036,2026-01-05,273,24,1,22.9,16.03,6.87,Dinheiro,Marketplace
1037,2026-01-05,75,9,4,51.6,33.52,18.08,Dinheiro,Loja Física
1038,2025-11-18,230,30,5,44.5,31.15,13.35,Pix,Loja Física
1039,2025-09-30,273,30,3,26.7,18.69,8.01,Dinheiro,App
1040,2025-11-30,137,9,1,12.9,8.38,4.52,Pix,Marketplace
1041,2026-01-02,124,25,4,75.6,54.44,21.16,Débito,App
1042,2026-02-26,93,23,2,49.8,35.86,13.94,Crédito,Loja Física
1043,2026-04-06,7,3,3,15.6,12.78,2.82,Crédito,Loja Física
1044,2026-02-28,180,15,1,4.2,3.02,1.18,Pix,App
1045,2025-10-25,13,2,5,44.5,33.4,11.1,Crédito,Loja Física
1046,2026-05-04,112,20,3,9.6,6.54,3.06,Crédito,Loja Física
1047,2025-09-28,67,28,4,55.6,42.24,13.36,Débito,Loja Física
1048,2026-03-03,130,6,3,23.4,19.2,4.2,Dinheiro,Loja Física
1049,2026-02-16,142,15,3,12.6,9.06,3.54,Pix,App
1050,2025-10-17,38,25,3,56.7,40.83,15.87,Crédito,Marketplace
1051,2025-12-14,31,11,4,18.0,12.24,5.76,Pix,Delivery
1052,2025-12-27,252,3,2,10.4,8.52,1.88,Dinheiro,Delivery
1053,2026-02-18,56,16,1,18.9,13.8,5.1,Dinheiro,Delivery
1054,2026-02-10,55,21,3,50.7,39.54,11.16,Pix,Loja Física
1055,2025-09-14,37,3,5,26.0,21.3,4.7,Pix,Marketplace
1056,2025-09-10,255,29,2,13.8,8.98,4.82,Crédito,Loja Física
1057,2026-02-23,137,13,1,14.9,10.43,4.47,Pix,Marketplace
1058,2026-01-31,264,1,3,86.7,67.62,19.08,Dinheiro,Marketplace
1059,2025-12-18,36,28,6,83.4,63.36,20.04,Débito,Loja Física
1060,2025-12-13,247,23,1,24.9,17.93,6.97,Pix,App
1061,2026-02-27,206,10,1,3.2,2.4,0.8,Crédito,App
1062,2026-01-20,175,28,1,13.9,10.56,3.34,Dinheiro,App
1063,2026-02-18,91,7,4,22.4,17.92,4.48,Crédito,Marketplace
1064,2026-02-22,154,7,3,16.8,13.44,3.36,Crédito,App
1065,2026-01-08,225,3,1,5.2,4.26,0.94,Débito,Loja Física
1066,2025-10-25,123,1,4,115.6,90.16,25.44,Dinheiro,Loja Física
1067,2026-03-27,158,18,4,71.6,44.4,27.2,Dinheiro,Loja Física
1068,2025-09-15,29,11,3,13.5,9.18,4.32,Crédito,Marketplace
1069,2025-10-06,268,7,4,22.4,17.92,4.48,Débito,Delivery
1070,2026-04-30,19,3,1,5.2,4.26,0.94,Dinheiro,Loja Física
1071,2026-01-04,24,30,1,8.9,6.23,2.67,Débito,Loja Física
1072,2025-10-20,26,21,3,50.7,39.54,11.16,Crédito,Marketplace
1073,2026-02-09,33,6,1,7.8,6.4,1.4,Crédito,Marketplace
1074,2026-02-05,113,26,1,9.9,6.93,2.97,Débito,Marketplace
1075,2025-12-01,206,26,4,39.6,27.72,11.88,Crédito,Delivery
1076,2025-11-27,110,27,1,12.5,8.5,4.0,Débito,App
1077,2025-09-22,141,4,2,37.8,26.46,11.34,Dinheiro,Delivery
1078,2026-03-03,284,12,2,5.6,3.64,1.96,Dinheiro,Delivery
1079,2026-04-30,21,19,1,6.5,4.23,2.27,Crédito,Marketplace
1080,2026-03-24,9,6,4,31.2,25.6,5.6,Crédito,Loja Física
1081,2025-09-07,46,6,5,39.0,32.0,7.0,Pix,Marketplace
1082,2026-03-02,244,26,2,19.8,13.86,5.94,Débito,Delivery
1083,2026-02-16,268,9,3,38.7,25.14,13.56,Dinheiro,Delivery
1084,2026-05-04,20,6,3,23.4,19.2,4.2,Débito,Marketplace
1085,2026-02-09,155,3,2,10.4,8.52,1.88,Dinheiro,Loja Física
1086,2026-01-26,99,8,1,9.5,6.84,2.66,Crédito,App
1087,2026-04-14,277,25,3,56.7,40.83,15.87,Débito,Marketplace
1088,2026-03-22,107,21,3,50.7,39.54,11.16,Crédito,Delivery
1089,2025-10-04,77,26,4,39.6,27.72,11.88,Dinheiro,Delivery
1090,2025-10-16,23,22,1,42.9,32.17,10.73,Pix,App
1091,2025-10-29,129,14,3,25.5,17.07,8.43,Dinheiro,Loja Física
1092,2025-10-02,27,24,5,114.5,80.15,34.35,Débito,Delivery
1093,2026-03-26,249,1,5,144.5,112.7,31.8,Crédito,Loja Física
1094,2026-04-23,228,8,3,28.5,20.52,7.98,Pix,Marketplace
1095,2025-10-26,167,24,2,45.8,32.06,13.74,Crédito,App
1096,2025-11-03,122,4,5,94.5,66.15,28.35,Débito,Marketplace
1097,2026-04-22,38,8,3,28.5,20.52,7.98,Dinheiro,Loja Física
1098,2026-04-21,75,14,1,8.5,5.69,2.81,Dinheiro,Delivery
1099,2025-12-14,70,12,5,14.0,9.1,4.9,Débito,App
1100,2025-11-14,172,7,2,11.2,8.96,2.24,Crédito,Loja Física
1101,2025-11-16,57,5,5,24.5,19.1,5.4,Dinheiro,Marketplace
1102,2025-10-19,176,25,2,37.8,27.22,10.58,Pix,Delivery
1103,2026-03-27,88,26,5,49.5,34.65,14.85,Débito,Loja Física
1104,2025-12-20,268,28,5,69.5,52.8,16.7,Débito,Marketplace
1105,2026-04-08,143,15,1,4.2,3.02,1.18,Dinheiro,Delivery
1106,2025-11-08,223,11,6,27.0,18.36,8.64,Débito,Delivery
1107,2026-04-27,3,19,3,19.5,12.69,6.81,Crédito,Loja Física
1108,2026-01-04,259,24,1,22.9,16.03,6.87,Dinheiro,Marketplace
1109,2026-01-06,51,26,3,29.7,20.79,8.91,Dinheiro,Delivery
1110,2025-09-27,7,18,4,71.6,44.4,27.2,Débito,Delivery
1111,2025-12-06,123,10,1,3.2,2.4,0.8,Crédito,Marketplace
1112,2026-02-24,83,10,3,9.6,7.2,2.4,Crédito,Marketplace
1113,2026-01-02,71,25,3,56.7,40.83,15.87,Débito,App
1114,2026-02-13,1,15,1,4.2,3.02,1.18,Dinheiro,App
1115,2026-01-19,152,2,3,26.7,20.04,6.66,Pix,Delivery
1116,2026-03-26,42,22,5,214.5,160.85,53.65,Pix,Loja Física
1117,2026-01-15,187,30,1,8.9,6.23,2.67,Crédito,Marketplace
1118,2025-12-08,21,15,4,16.8,12.08,4.72,Pix,Delivery
1119,2026-02-18,35,18,4,71.6,44.4,27.2,Débito,Delivery
1120,2025-11-30,277,8,1,9.5,6.84,2.66,Dinheiro,Delivery
1121,2026-03-17,116,24,3,68.7,48.09,20.61,Pix,App
1122,2026-01-12,217,22,2,85.8,64.34,21.46,Crédito,Loja Física
1123,2025-12-10,232,12,5,14.0,9.1,4.9,Crédito,Marketplace
1124,2026-03-06,273,18,3,53.7,33.3,20.4,Dinheiro,App
1125,2026-03-29,34,22,2,85.8,64.34,21.46,Dinheiro,Loja Física
1126,2025-09-26,92,13,3,44.7,31.29,13.41,Crédito,Loja Física
1127,2025-10-18,58,9,2,25.8,16.76,9.04,Dinheiro,Delivery
1128,2026-04-17,267,7,1,5.6,4.48,1.12,Pix,Marketplace
1129,2026-02-27,68,18,3,53.7,33.3,20.4,Pix,Marketplace
1130,2025-12-28,11,24,4,91.6,64.12,27.48,Débito,Loja Física
1131,2025-09-11,119,28,5,69.5,52.8,16.7,Pix,Marketplace
